ID,Timestamp,Action,Posture Status,Back Angle,Water Intake,Break Taken,Activity,Forward Lean,Shoulder Alignment,Session Status,Game
631,2025-01-23 18:15:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,167.13,1,1,,0.07,0.03,Running,WhatsApp.exe
632,2025-01-23 18:16:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,163.31,1,1,,0.12,0.0,Running,Valorant.exe
633,2025-01-23 18:16:30,Aggregated Posture: Slouching,Slouching,179.55,0,0,,0.12,0.03,Running,CSGO.exe
634,2025-01-23 18:17:00,Aggregated Posture: Slouching,Slouching,166.1,0,1,,0.13,0.0,Running,WhatsApp.exe
635,2025-01-23 18:17:30,Aggregated Posture: Slouching,Slouching,171.64,1,0,,0.13,0.02,Running,Solitaire.exe
636,2025-01-23 18:18:00,Aggregated Posture: Slouching,Slouching,162.86,1,0,,0.06,0.02,Running,Solitaire.exe
637,2025-01-23 18:18:30,Aggregated Posture: Good Posture,Good Posture,167.83,1,0,,0.05,0.0,Running,CSGO.exe
638,2025-01-23 18:19:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,165.46,1,0,,0.08,0.02,Running,Solitaire.exe
639,2025-01-23 18:19:30,Aggregated Posture: Good Posture,Good Posture,170.94,0,1,,0.08,0.02,Running,Solitaire.exe
640,2025-01-23 18:20:00,Aggregated Posture: Slouching,Slouching,172.16,0,0,,0.1,0.02,Running,LeagueClient.exe
641,2025-01-23 18:20:30,Aggregated Posture: Good Posture,Good Posture,178.96,0,1,,0.12,0.0,Running,LeagueClient.exe
642,2025-01-23 18:21:00,Aggregated Posture: Slouching,Slouching,169.38,1,0,,0.15,0.02,Running,WhatsApp.exe
643,2025-01-23 18:21:30,Aggregated Posture: Good Posture,Good Posture,164.73,1,0,,0.15,0.01,Running,Solitaire.exe
644,2025-01-23 18:22:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,169.99,0,0,,0.09,0.03,Running,LeagueClient.exe
645,2025-01-23 18:22:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,170.02,0,0,,0.08,0.01,Running,LeagueClient.exe
646,2025-01-23 18:23:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,170.76,0,0,,0.06,0.01,Running,Solitaire.exe
647,2025-01-23 18:23:30,Aggregated Posture: Slouching,Slouching,175.21,1,0,,0.06,0.01,Running,LeagueClient.exe
648,2025-01-23 18:24:00,Aggregated Posture: Good Posture,Good Posture,171.27,0,0,,0.12,0.01,Running,LeagueClient.exe
649,2025-01-23 18:24:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,170.58,0,1,,0.12,0.0,Running,WhatsApp.exe
650,2025-01-23 18:25:00,Aggregated Posture: Slouching,Slouching,160.18,1,0,,0.08,0.02,Running,WhatsApp.exe
651,2025-01-23 18:25:30,Aggregated Posture: Slouching,Slouching,169.78,0,0,,0.14,0.02,Running,LeagueClient.exe
652,2025-01-23 18:26:00,Aggregated Posture: Slouching,Slouching,164.71,1,1,,0.08,0.02,Running,Valorant.exe
653,2025-01-23 18:26:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,163.76,0,0,,0.14,0.01,Running,WhatsApp.exe
654,2025-01-23 18:27:00,Aggregated Posture: Slouching,Slouching,163.06,1,1,,0.05,0.01,Running,Valorant.exe
655,2025-01-23 18:27:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,176.64,1,1,,0.12,0.01,Running,CSGO.exe
656,2025-01-23 18:28:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,170.62,0,0,,0.14,0.02,Running,LeagueClient.exe
657,2025-01-23 18:28:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,179.45,1,1,,0.14,0.01,Running,Solitaire.exe
658,2025-01-23 18:29:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,172.92,0,1,,0.1,0.01,Running,WhatsApp.exe
659,2025-01-23 18:29:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,172.9,1,0,,0.13,0.01,Running,Valorant.exe
660,2025-01-23 18:30:00,Aggregated Posture: Slouching,Slouching,170.56,1,1,,0.14,0.02,Running,Valorant.exe
661,2025-01-23 18:30:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,176.97,1,0,,0.09,0.01,Running,WhatsApp.exe
662,2025-01-23 18:31:00,Aggregated Posture: Good Posture,Good Posture,169.47,0,1,,0.13,0.02,Running,Solitaire.exe
663,2025-01-23 18:31:30,Aggregated Posture: Slouching,Slouching,166.56,1,0,,0.09,0.0,Running,Solitaire.exe
664,2025-01-23 18:32:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,177.08,0,1,,0.14,0.01,Running,WhatsApp.exe
665,2025-01-23 18:32:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,161.68,0,0,,0.1,0.01,Running,Solitaire.exe
666,2025-01-23 18:33:00,Aggregated Posture: Slouching,Slouching,165.4,0,1,,0.09,0.02,Running,LeagueClient.exe
667,2025-01-23 18:33:30,Aggregated Posture: Slouching,Slouching,172.8,0,0,,0.12,0.0,Running,Valorant.exe
668,2025-01-23 18:34:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,175.33,0,0,,0.08,0.02,Running,Solitaire.exe
669,2025-01-23 18:34:30,Aggregated Posture: Slouching,Slouching,172.64,1,0,,0.09,0.01,Running,Valorant.exe
670,2025-01-23 18:35:00,Aggregated Posture: Slouching,Slouching,168.62,1,1,,0.15,0.03,Running,CSGO.exe
671,2025-01-23 18:35:30,Aggregated Posture: Slouching,Slouching,171.96,0,1,,0.14,0.0,Running,WhatsApp.exe
672,2025-01-23 18:36:00,Aggregated Posture: Slouching,Slouching,171.35,1,0,,0.05,0.0,Running,Valorant.exe
673,2025-01-23 18:36:30,Aggregated Posture: Slouching,Slouching,164.28,1,1,,0.14,0.03,Running,CSGO.exe
674,2025-01-23 18:37:00,Aggregated Posture: Good Posture,Good Posture,176.99,0,0,,0.14,0.02,Running,Valorant.exe
675,2025-01-23 18:37:30,Aggregated Posture: Good Posture,Good Posture,162.82,0,1,,0.08,0.03,Running,CSGO.exe
676,2025-01-23 18:38:00,Aggregated Posture: Good Posture,Good Posture,161.29,1,1,,0.11,0.02,Running,Solitaire.exe
677,2025-01-23 18:38:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,179.86,1,0,,0.15,0.01,Running,Valorant.exe
678,2025-01-23 18:39:00,Aggregated Posture: Good Posture,Good Posture,163.54,1,1,,0.06,0.01,Running,Valorant.exe
679,2025-01-23 18:39:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,160.62,1,0,,0.11,0.01,Running,CSGO.exe
680,2025-01-23 18:40:00,Aggregated Posture: Good Posture,Good Posture,178.66,1,0,,0.14,0.02,Running,CSGO.exe
681,2025-01-23 18:40:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,177.25,1,0,,0.09,0.02,Running,WhatsApp.exe
682,2025-01-23 18:41:00,Aggregated Posture: Slouching,Slouching,175.19,1,0,,0.1,0.01,Running,Solitaire.exe
683,2025-01-23 18:41:30,Aggregated Posture: Good Posture,Good Posture,179.7,1,1,,0.15,0.01,Running,Valorant.exe
684,2025-01-23 18:42:00,Aggregated Posture: Slouching,Slouching,177.28,0,1,,0.08,0.02,Running,WhatsApp.exe
685,2025-01-23 18:42:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,166.56,0,0,,0.14,0.01,Running,LeagueClient.exe
686,2025-01-23 18:43:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,166.15,0,1,,0.1,0.02,Running,LeagueClient.exe
687,2025-01-23 18:43:30,Aggregated Posture: Slouching,Slouching,178.55,1,0,,0.15,0.03,Running,Valorant.exe
688,2025-01-23 18:44:00,Aggregated Posture: Slouching,Slouching,178.08,0,0,,0.05,0.03,Running,Solitaire.exe
689,2025-01-23 18:44:30,Aggregated Posture: Good Posture,Good Posture,163.2,1,0,,0.07,0.03,Running,LeagueClient.exe
690,2025-01-23 18:45:00,Aggregated Posture: Good Posture,Good Posture,168.19,0,1,,0.07,0.02,Running,Solitaire.exe
691,2025-01-23 18:45:30,Aggregated Posture: Slouching,Slouching,174.78,1,1,,0.15,0.02,Running,Valorant.exe
692,2025-01-23 18:46:00,Aggregated Posture: Slouching,Slouching,172.16,0,0,,0.07,0.01,Running,Valorant.exe
693,2025-01-23 18:46:30,Aggregated Posture: Good Posture,Good Posture,165.15,1,1,,0.1,0.0,Running,LeagueClient.exe
694,2025-01-23 18:47:00,Aggregated Posture: Slouching,Slouching,177.75,0,0,,0.07,0.02,Running,Valorant.exe
695,2025-01-23 18:47:30,Aggregated Posture: Slouching,Slouching,178.39,0,1,,0.09,0.0,Running,Solitaire.exe
696,2025-01-23 18:48:00,Aggregated Posture: Good Posture,Good Posture,179.7,0,0,,0.1,0.03,Running,CSGO.exe
697,2025-01-23 18:48:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,160.21,0,0,,0.06,0.02,Running,LeagueClient.exe
698,2025-01-23 18:49:00,Aggregated Posture: Good Posture,Good Posture,178.18,1,0,,0.1,0.02,Running,Valorant.exe
699,2025-01-23 18:49:30,Aggregated Posture: Slouching,Slouching,168.6,0,1,,0.14,0.02,Running,Solitaire.exe
700,2025-01-23 18:50:00,Aggregated Posture: Good Posture,Good Posture,174.28,0,1,,0.05,0.03,Running,CSGO.exe
701,2025-01-23 18:50:30,Aggregated Posture: Good Posture,Good Posture,173.31,1,1,,0.15,0.0,Running,WhatsApp.exe
702,2025-01-23 18:51:00,Aggregated Posture: Slouching,Slouching,168.14,0,0,,0.09,0.0,Running,WhatsApp.exe
703,2025-01-23 18:51:30,Aggregated Posture: Slouching,Slouching,178.24,1,1,,0.09,0.01,Running,Valorant.exe
704,2025-01-23 18:52:00,Aggregated Posture: Good Posture,Good Posture,178.78,1,0,,0.05,0.0,Running,Solitaire.exe
705,2025-01-23 18:52:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,169.99,1,1,,0.08,0.02,Running,CSGO.exe
706,2025-01-23 18:53:00,Aggregated Posture: Good Posture,Good Posture,162.44,0,0,,0.05,0.02,Running,LeagueClient.exe
707,2025-01-23 18:53:30,Aggregated Posture: Slouching,Slouching,179.61,1,1,,0.1,0.01,Running,CSGO.exe
708,2025-01-23 18:54:00,Aggregated Posture: Good Posture,Good Posture,172.65,1,0,,0.15,0.01,Running,CSGO.exe
709,2025-01-23 18:54:30,Aggregated Posture: Good Posture,Good Posture,168.37,1,1,,0.06,0.01,Running,WhatsApp.exe
710,2025-01-23 18:55:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,171.07,0,1,,0.13,0.01,Running,WhatsApp.exe
711,2025-01-23 18:55:30,Aggregated Posture: Slouching,Slouching,178.42,0,0,,0.06,0.02,Running,Valorant.exe
712,2025-01-23 18:56:00,Aggregated Posture: Good Posture,Good Posture,160.1,0,0,,0.06,0.02,Running,Valorant.exe
713,2025-01-23 18:56:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,166.47,0,0,,0.07,0.02,Running,LeagueClient.exe
714,2025-01-23 18:57:00,Aggregated Posture: Slouching,Slouching,179.83,1,0,,0.12,0.0,Running,Valorant.exe
715,2025-01-23 18:57:30,Aggregated Posture: Slouching,Slouching,169.61,1,1,,0.11,0.01,Running,Solitaire.exe
716,2025-01-23 18:58:00,Aggregated Posture: Good Posture,Good Posture,173.13,0,1,,0.15,0.0,Running,CSGO.exe
717,2025-01-23 18:58:30,Aggregated Posture: Slouching,Slouching,161.63,1,0,,0.05,0.0,Running,CSGO.exe
718,2025-01-23 18:59:00,Aggregated Posture: Good Posture,Good Posture,175.94,1,1,,0.1,0.02,Running,CSGO.exe
719,2025-01-23 18:59:30,Aggregated Posture: Slouching,Slouching,160.2,0,1,,0.11,0.01,Running,LeagueClient.exe
720,2025-01-23 19:00:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,179.66,0,0,,0.12,0.0,Running,LeagueClient.exe
721,2025-01-23 19:00:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,167.12,1,0,,0.14,0.01,Running,WhatsApp.exe
722,2025-01-23 19:01:00,Aggregated Posture: Slouching,Slouching,177.7,0,1,,0.06,0.03,Running,WhatsApp.exe
723,2025-01-23 19:01:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,164.98,0,1,,0.12,0.01,Running,CSGO.exe
724,2025-01-23 19:02:00,Aggregated Posture: Good Posture,Good Posture,177.35,1,0,,0.14,0.0,Running,Solitaire.exe
725,2025-01-23 19:02:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,177.83,1,1,,0.05,0.0,Running,LeagueClient.exe
726,2025-01-23 19:03:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,162.97,0,0,,0.06,0.03,Running,CSGO.exe
727,2025-01-23 19:03:30,Aggregated Posture: Good Posture,Good Posture,179.85,1,0,,0.12,0.01,Running,Solitaire.exe
728,2025-01-23 19:04:00,Aggregated Posture: Good Posture,Good Posture,164.73,0,0,,0.14,0.01,Running,CSGO.exe
729,2025-01-23 19:04:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,164.78,0,0,,0.12,0.01,Running,Solitaire.exe
730,2025-01-23 19:05:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,167.6,1,1,,0.12,0.01,Running,CSGO.exe
731,2025-01-23 19:05:30,Aggregated Posture: Good Posture,Good Posture,164.44,0,1,,0.11,0.02,Running,CSGO.exe
732,2025-01-23 19:06:00,Aggregated Posture: Slouching,Slouching,161.24,1,0,,0.06,0.02,Running,Solitaire.exe
733,2025-01-23 19:06:30,Aggregated Posture: Good Posture,Good Posture,166.45,1,1,,0.07,0.02,Running,Valorant.exe
734,2025-01-23 19:07:00,Aggregated Posture: Slouching,Slouching,167.68,1,1,,0.09,0.02,Running,WhatsApp.exe
735,2025-01-23 19:07:30,Aggregated Posture: Slouching,Slouching,177.98,1,0,,0.09,0.01,Running,LeagueClient.exe
736,2025-01-23 19:08:00,Aggregated Posture: Good Posture,Good Posture,162.12,0,1,,0.1,0.01,Running,WhatsApp.exe
737,2025-01-23 19:08:30,Aggregated Posture: Slouching,Slouching,163.33,1,0,,0.15,0.01,Running,Solitaire.exe
738,2025-01-23 19:09:00,Aggregated Posture: Good Posture,Good Posture,162.64,1,0,,0.12,0.0,Running,Solitaire.exe
739,2025-01-23 19:09:30,Aggregated Posture: Good Posture,Good Posture,179.02,1,1,,0.08,0.03,Running,WhatsApp.exe
740,2025-01-23 19:10:00,Aggregated Posture: Slouching,Slouching,175.52,1,0,,0.12,0.01,Running,Valorant.exe
741,2025-01-23 19:10:30,Aggregated Posture: Good Posture,Good Posture,172.44,1,1,,0.13,0.01,Running,CSGO.exe
742,2025-01-23 19:11:00,Aggregated Posture: Slouching,Slouching,168.97,1,1,,0.06,0.01,Running,CSGO.exe
743,2025-01-23 19:11:30,Aggregated Posture: Good Posture,Good Posture,178.69,0,1,,0.06,0.03,Running,CSGO.exe
744,2025-01-23 19:12:00,Aggregated Posture: Slouching,Slouching,160.45,0,1,,0.15,0.03,Running,CSGO.exe
745,2025-01-23 19:12:30,Aggregated Posture: Good Posture,Good Posture,163.53,1,0,,0.07,0.02,Running,LeagueClient.exe
746,2025-01-23 19:13:00,Aggregated Posture: Slouching,Slouching,160.75,0,1,,0.14,0.02,Running,WhatsApp.exe
747,2025-01-23 19:13:30,Aggregated Posture: Good Posture,Good Posture,160.44,1,1,,0.05,0.01,Running,Valorant.exe
748,2025-01-23 19:14:00,Aggregated Posture: Slouching,Slouching,169.93,0,0,,0.09,0.02,Running,CSGO.exe
749,2025-01-23 19:14:30,Aggregated Posture: Slouching,Slouching,169.52,1,1,,0.08,0.01,Running,Valorant.exe
750,2025-01-23 19:15:00,Aggregated Posture: Slouching,Slouching,161.27,0,0,,0.05,0.03,Running,LeagueClient.exe
751,2025-01-23 19:15:30,Aggregated Posture: Good Posture,Good Posture,177.77,0,1,,0.08,0.01,Running,LeagueClient.exe
752,2025-01-23 19:16:00,Aggregated Posture: Good Posture,Good Posture,173.07,0,1,,0.13,0.0,Running,LeagueClient.exe
753,2025-01-23 19:16:30,Aggregated Posture: Slouching,Slouching,175.22,0,0,,0.12,0.03,Running,WhatsApp.exe
754,2025-01-23 19:17:00,Aggregated Posture: Good Posture,Good Posture,160.77,0,0,,0.13,0.0,Running,CSGO.exe
755,2025-01-23 19:17:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,165.77,1,1,,0.11,0.02,Running,LeagueClient.exe
756,2025-01-23 19:18:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,165.15,1,0,,0.12,0.02,Running,Solitaire.exe
757,2025-01-23 19:18:30,Aggregated Posture: Good Posture,Good Posture,160.98,1,0,,0.05,0.02,Running,LeagueClient.exe
758,2025-01-23 19:19:00,Aggregated Posture: Slouching,Slouching,169.86,1,0,,0.1,0.02,Running,Valorant.exe
759,2025-01-23 19:19:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,176.01,1,0,,0.14,0.03,Running,CSGO.exe
760,2025-01-23 19:20:00,Aggregated Posture: Good Posture,Good Posture,178.37,0,1,,0.12,0.02,Running,Valorant.exe
761,2025-01-23 19:20:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,166.89,0,0,,0.1,0.02,Running,WhatsApp.exe
762,2025-01-23 19:21:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,174.9,0,1,,0.07,0.01,Running,WhatsApp.exe
763,2025-01-23 19:21:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,174.2,0,1,,0.13,0.01,Running,WhatsApp.exe
764,2025-01-23 19:22:00,Aggregated Posture: Good Posture,Good Posture,177.66,1,1,,0.07,0.0,Running,WhatsApp.exe
765,2025-01-23 19:22:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,174.24,1,1,,0.14,0.01,Running,CSGO.exe
766,2025-01-23 19:23:00,Aggregated Posture: Slouching,Slouching,167.88,1,0,,0.08,0.01,Running,Valorant.exe
767,2025-01-23 19:23:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,173.7,0,1,,0.08,0.03,Running,WhatsApp.exe
768,2025-01-23 19:24:00,Aggregated Posture: Slouching,Slouching,162.51,1,0,,0.06,0.02,Running,CSGO.exe
769,2025-01-23 19:24:30,Aggregated Posture: Slouching,Slouching,165.03,0,1,,0.15,0.01,Running,Valorant.exe
770,2025-01-23 19:25:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,169.03,1,1,,0.14,0.02,Running,LeagueClient.exe
771,2025-01-23 19:25:30,Aggregated Posture: Slouching,Slouching,163.69,0,1,,0.14,0.0,Running,LeagueClient.exe
772,2025-01-23 19:26:00,Aggregated Posture: Slouching,Slouching,166.83,1,0,,0.07,0.03,Running,Solitaire.exe
773,2025-01-23 19:26:30,Aggregated Posture: Good Posture,Good Posture,172.44,1,0,,0.06,0.02,Running,CSGO.exe
774,2025-01-23 19:27:00,Aggregated Posture: Slouching,Slouching,163.08,0,1,,0.05,0.01,Running,CSGO.exe
775,2025-01-23 19:27:30,Aggregated Posture: Slouching,Slouching,170.69,1,0,,0.06,0.0,Running,Valorant.exe
776,2025-01-23 19:28:00,Aggregated Posture: Slouching,Slouching,173.47,0,0,,0.15,0.0,Running,Solitaire.exe
777,2025-01-23 19:28:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,161.22,1,1,,0.05,0.03,Running,WhatsApp.exe
778,2025-01-23 19:29:00,Aggregated Posture: Good Posture,Good Posture,173.21,0,0,,0.1,0.01,Running,WhatsApp.exe
779,2025-01-23 19:29:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,171.03,0,0,,0.1,0.0,Running,WhatsApp.exe
780,2025-01-23 19:30:00,Aggregated Posture: Good Posture,Good Posture,171.39,0,1,,0.11,0.0,Running,Valorant.exe
781,2025-01-23 19:30:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,165.33,1,0,,0.07,0.01,Running,LeagueClient.exe
782,2025-01-23 19:31:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,173.89,1,0,,0.13,0.01,Running,Valorant.exe
783,2025-01-23 19:31:30,Aggregated Posture: Slouching,Slouching,164.48,1,0,,0.08,0.02,Running,Solitaire.exe
784,2025-01-23 19:32:00,Aggregated Posture: Good Posture,Good Posture,176.48,0,0,,0.08,0.0,Running,WhatsApp.exe
785,2025-01-23 19:32:30,Aggregated Posture: Slouching,Slouching,166.12,1,1,,0.13,0.01,Running,Valorant.exe
786,2025-01-23 19:33:00,Aggregated Posture: Slouching,Slouching,166.05,0,0,,0.11,0.03,Running,WhatsApp.exe
787,2025-01-23 19:33:30,Aggregated Posture: Good Posture,Good Posture,171.15,0,1,,0.13,0.02,Running,Solitaire.exe
788,2025-01-23 19:34:00,Aggregated Posture: Slouching,Slouching,174.82,0,0,,0.06,0.03,Running,WhatsApp.exe
789,2025-01-23 19:34:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,166.9,1,1,,0.06,0.03,Running,Valorant.exe
790,2025-01-23 19:35:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,161.94,0,0,,0.12,0.02,Running,LeagueClient.exe
791,2025-01-23 19:35:30,Aggregated Posture: Good Posture,Good Posture,174.46,1,1,,0.09,0.01,Running,Valorant.exe
792,2025-01-23 19:36:00,Aggregated Posture: Slouching,Slouching,172.4,1,1,,0.1,0.02,Running,CSGO.exe
793,2025-01-23 19:36:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,162.45,1,0,,0.1,0.03,Running,Valorant.exe
794,2025-01-23 19:37:00,Aggregated Posture: Good Posture,Good Posture,175.46,1,0,,0.06,0.01,Running,LeagueClient.exe
795,2025-01-23 19:37:30,Aggregated Posture: Slouching,Slouching,173.5,1,0,,0.12,0.0,Running,WhatsApp.exe
796,2025-01-23 19:38:00,Aggregated Posture: Slouching,Slouching,172.7,1,1,,0.07,0.0,Running,CSGO.exe
797,2025-01-23 19:38:30,Aggregated Posture: Good Posture,Good Posture,162.06,1,1,,0.08,0.01,Running,LeagueClient.exe
798,2025-01-23 19:39:00,Aggregated Posture: Good Posture,Good Posture,164.57,1,0,,0.15,0.0,Running,LeagueClient.exe
799,2025-01-23 19:39:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,178.12,1,1,,0.05,0.01,Running,CSGO.exe
800,2025-01-23 19:40:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,167.42,0,0,,0.05,0.0,Running,WhatsApp.exe
801,2025-01-23 19:40:30,Aggregated Posture: Good Posture,Good Posture,164.02,0,1,,0.06,0.03,Running,CSGO.exe
802,2025-01-23 19:41:00,Aggregated Posture: Good Posture,Good Posture,165.18,0,1,,0.08,0.01,Running,CSGO.exe
803,2025-01-23 19:41:30,Aggregated Posture: Slouching,Slouching,172.18,1,0,,0.14,0.01,Running,Valorant.exe
804,2025-01-23 19:42:00,Aggregated Posture: Good Posture,Good Posture,179.16,1,1,,0.06,0.02,Running,CSGO.exe
805,2025-01-23 19:42:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,168.11,1,1,,0.11,0.01,Running,LeagueClient.exe
806,2025-01-23 19:43:00,Aggregated Posture: Good Posture,Good Posture,168.84,1,0,,0.09,0.01,Running,Valorant.exe
807,2025-01-23 19:43:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,160.67,0,0,,0.09,0.01,Running,Valorant.exe
808,2025-01-23 19:44:00,Aggregated Posture: Slouching,Slouching,167.92,1,0,,0.06,0.03,Running,LeagueClient.exe
809,2025-01-23 19:44:30,Aggregated Posture: Slouching,Slouching,171.66,1,0,,0.07,0.01,Running,WhatsApp.exe
810,2025-01-23 19:45:00,Aggregated Posture: Good Posture,Good Posture,170.88,1,0,,0.08,0.0,Running,Solitaire.exe
811,2025-01-23 19:45:30,Aggregated Posture: Good Posture,Good Posture,169.5,1,0,,0.12,0.0,Running,Solitaire.exe
812,2025-01-23 19:46:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,177.75,1,0,,0.05,0.03,Running,CSGO.exe
813,2025-01-23 19:46:30,Aggregated Posture: Slouching,Slouching,167.86,1,1,,0.15,0.03,Running,Valorant.exe
814,2025-01-23 19:47:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,164.34,0,1,,0.07,0.0,Running,Solitaire.exe
815,2025-01-23 19:47:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,173.39,1,0,,0.11,0.01,Running,LeagueClient.exe
816,2025-01-23 19:48:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,177.28,0,0,,0.13,0.0,Running,CSGO.exe
817,2025-01-23 19:48:30,Aggregated Posture: Good Posture,Good Posture,177.14,0,1,,0.07,0.0,Running,LeagueClient.exe
818,2025-01-23 19:49:00,Aggregated Posture: Good Posture,Good Posture,172.69,0,0,,0.08,0.02,Running,Valorant.exe
819,2025-01-23 19:49:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,162.07,0,0,,0.14,0.01,Running,WhatsApp.exe
820,2025-01-23 19:50:00,Aggregated Posture: Good Posture,Good Posture,172.2,0,0,,0.1,0.01,Running,LeagueClient.exe
821,2025-01-23 19:50:30,Aggregated Posture: Good Posture,Good Posture,175.84,0,1,,0.05,0.0,Running,Solitaire.exe
822,2025-01-23 19:51:00,Aggregated Posture: Good Posture,Good Posture,178.31,1,1,,0.1,0.01,Running,WhatsApp.exe
823,2025-01-23 19:51:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,179.83,0,1,,0.09,0.02,Running,CSGO.exe
824,2025-01-23 19:52:00,Aggregated Posture: Slouching,Slouching,174.81,0,0,,0.06,0.01,Running,WhatsApp.exe
825,2025-01-23 19:52:30,Aggregated Posture: Good Posture,Good Posture,173.38,1,0,,0.06,0.03,Running,WhatsApp.exe
826,2025-01-23 19:53:00,Aggregated Posture: Slouching,Slouching,169.29,1,0,,0.12,0.02,Running,CSGO.exe
827,2025-01-23 19:53:30,Aggregated Posture: Slouching,Slouching,169.8,0,1,,0.15,0.01,Running,WhatsApp.exe
828,2025-01-23 19:54:00,Aggregated Posture: Slouching,Slouching,176.33,1,1,,0.06,0.03,Running,Valorant.exe
829,2025-01-23 19:54:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,169.79,0,1,,0.13,0.03,Running,Valorant.exe
830,2025-01-23 19:55:00,Aggregated Posture: Good Posture,Good Posture,160.2,1,0,,0.13,0.02,Running,LeagueClient.exe
831,2025-01-23 19:55:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,168.15,1,1,,0.12,0.03,Running,CSGO.exe
832,2025-01-23 19:56:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,168.54,0,0,,0.08,0.0,Running,Solitaire.exe
833,2025-01-23 19:56:30,Aggregated Posture: Good Posture,Good Posture,164.86,1,0,,0.11,0.03,Running,Valorant.exe
834,2025-01-23 19:57:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,160.7,1,0,,0.07,0.02,Running,WhatsApp.exe
835,2025-01-23 19:57:30,Aggregated Posture: Good Posture,Good Posture,161.96,0,1,,0.09,0.02,Running,LeagueClient.exe
836,2025-01-23 19:58:00,Aggregated Posture: Slouching,Slouching,179.81,1,1,,0.11,0.02,Running,Valorant.exe
837,2025-01-23 19:58:30,Aggregated Posture: Good Posture,Good Posture,160.76,1,1,,0.08,0.02,Running,Valorant.exe
838,2025-01-23 19:59:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,165.09,1,1,,0.13,0.02,Running,CSGO.exe
839,2025-01-23 19:59:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,166.93,0,0,,0.1,0.0,Running,Solitaire.exe
840,2025-01-23 20:00:00,Aggregated Posture: Good Posture,Good Posture,165.13,1,0,,0.08,0.01,Running,LeagueClient.exe
